0.000000000000000000e+00,-1.479999999999999982e+00,1.850000000000000089e+00,-4.699999999999999734e-01,1.479999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.479999999999999982e+00,1.850000000000000089e+00,-4.699999999999999734e-01,1.479999999999999982e+00,0.000000000000000000e+00,-1.908058559552655853e-01,-4.788597996922550060e-02,5.297667703069719458e-02,-6.825026721869742463e-03,-1.898526214349272045e-01,1.912759003320374171e-02
-7.632234238210623863e-03,-1.481915439198769002e+00,1.852119067081227977e+00,-4.702730010688747631e-01,1.472405895142602894e+00,7.651036013281496510e-04,-3.818521766558866104e-01,-8.888047477750293801e-02,9.824904508505261091e-02,-1.298686244376456855e-02,-3.799431826942756274e-01,3.830634098213048927e-02
-1.527408706623546372e-02,-1.483555218991100100e+00,1.853929961803402193e+00,-4.705194744977505561e-01,1.464802272692228957e+00,1.532253639285219727e-03,-3.819879992324318740e-01,-7.500999833050525645e-02,8.278526287637255621e-02,-1.169025008621593642e-02,-3.800755658063148523e-01,3.837634721835189028e-02
-2.291175420750789921e-02,-1.484915839131989213e+00,1.855430477596282879e+00,-4.707406110723234005e-01,1.457202872510350300e+00,2.300157490062225332e-03,-3.814320392843264518e-01,-6.097830915204327518e-02,6.722027450941636673e-02,-1.044745562062687760e-02,-3.795194047121197567e-01,3.838136548343578508e-02
-3.053136863760852124e-02,-1.485994351357181831e+00,1.856618772783778848e+00,-4.709373727225756312e-01,1.449621496503744167e+00,3.067508258622651113e-03,-3.801827285765685960e-01,-4.681348642041616159e-02,5.157247766320871563e-02,-9.246714048688486898e-03,-3.782731604708433615e-01,3.832079929891851061e-02
-3.811906335057064360e-02,-1.486788378588805859e+00,1.857493376702811227e+00,-4.711104796342709400e-01,1.442071946091516566e+00,3.832989462018965808e-03,-3.782416522654807878e-01,-3.254448646510810228e-02,3.586054924304971081e-02,-8.075683289077151272e-03,-3.763384356733456837e-01,3.819429029113200619e-02
-4.566103472822775206e-02,-1.487296130815786155e+00,1.858053194753500836e+00,-4.712604000541387173e-01,1.434567959076810340e+00,4.595279870267931360e-03,-3.756135616067712846e-01,-1.820097069133996825e-02,2.010339071603639560e-02,-6.921583466812375462e-03,-3.737199868087404120e-01,3.800172517051247228e-02
-5.314360581484149637e-02,-1.487516417416459458e+00,1.858297512331452683e+00,-4.713873429729434350e-01,1.427123146619166949e+00,5.353058468839464595e-03,-3.723063516191398858e-01,-3.813123073392876705e-03,4.320071235747180438e-03,-5.771344280579293606e-03,-3.704257016794387791e-01,3.774324084375442478e-02
-6.055328879299334832e-02,-1.487448655738721870e+00,1.858225997602930724e+00,-4.714912538253618890e-01,1.419750931009632788e+00,6.105009504018108282e-03,-3.683310037547831706e-01,1.058854027217726035e-02,-1.147023092689103407e-02,-4.611758084410721992e-03,-3.664665419221890819e-01,3.741922753130746265e-02
-6.787684596503282264e-02,-1.487092875805572367e+00,1.857838703094377042e+00,-4.715718132963198639e-01,1.412464484942279386e+00,6.849827570091763032e-03,-3.637014943545121559e-01,2.497336672234728994e-02,-2.724828810112822630e-02,-3.429636151656978438e-03,-3.618564514177469160e-01,3.703032978919270496e-02
-7.510134856717383400e-02,-1.486449721069827978e+00,1.857136066078885595e+00,-4.716284392714281681e-01,1.405276672952922912e+00,7.586222695585816481e-03,-3.584346703756430275e-01,3.931076514634979091e-02,-4.299488351721669765e-02,-2.211965486503819633e-03,-3.566122320807718626e-01,3.657744536413949643e-02
-8.221423278005854374e-02,-1.485520445199718376e+00,1.856118907753688374e+00,-4.716602919157800167e-01,1.398199995659048511e+00,8.312925384657342959e-03,-3.525500945517144324e-01,5.357040335604579262e-02,-5.869087161506358896e-02,-9.460635158581309767e-04,-3.507533891907499424e-01,3.606172184396328612e-02
-8.920335234924241241e-02,-1.484306904935586147e+00,1.854788431214283051e+00,-4.716662818120624934e-01,1.391246537385292914e+00,9.028691569344347856e-03,-3.460698627522823534e-01,6.772240210448643438e-02,-7.431723778431043037e-02,3.802719658954623050e-04,-3.443019490322274390e-01,3.548455110014077374e-02
-9.605702729014983787e-02,-1.482811549115538918e+00,1.853146218242315957e+00,-4.716450810371441982e-01,1.384427917697759414e+00,9.732307428662973978e-03,-3.390183968390393376e-01,8.173752280933865855e-02,-8.985515696833812349e-02,1.778620116041351729e-03,-3.372822521388929573e-01,3.484756155578507680e-02
-1.027640882228039870e-01,-1.481037404023212600e+00,1.851194224935549526e+00,-4.715951370074208393e-01,1.377755247299737196e+00,1.042259403157575100e-02,-3.314222167453528822e-01,9.558734632787446728e-02,-1.052860505827535320e-01,3.259803965512120261e-03,-3.297207258650902695e-01,3.415260834870800788e-02
-1.093139159599639532e-01,-1.478988055262423940e+00,1.848934776219005816e+00,-4.715146888785237134e-01,1.371239088663155803e+00,1.109841176261129429e-02,-3.233096958282600242e-01,1.092444403244796636e-01,-1.205916412258423165e-01,4.833769044139402116e-03,-3.216456403284717602e-01,3.340176149495971414e-02
-1.156964760559343885e-01,-1.476667626410233414e+00,1.846370559286515833e+00,-4.714017862456552632e-01,1.364889421686598325e+00,1.175866449137413956e-02,-3.147108037479754428e-01,1.226825130420827747e-01,-1.357540046937610878e-01,6.509475519390905962e-03,-3.130868519718943421e-01,3.259729219214257956e-02
-1.219023481098829714e-01,-1.474080754740740629e+00,1.843504616031255372e+00,-4.712543098577480771e-01,1.358715614584280029e+00,1.240230345029699754e-02,-3.056568412178550798e-01,1.358765516061954948e-01,-1.507556188557579446e-01,8.294805327420384788e-03,-3.040755390790961243e-01,3.174165743294542902e-02
-1.279227497046485917e-01,-1.471232564345985594e+00,1.840340334532285516e+00,-4.710699940325584478e-01,1.352726400123434480e+00,1.302833078869195665e-02,-2.961801709400486149e-01,1.488029433429516324e-01,-1.655794089933992908e-01,1.019648541471379621e-02,-2.946439335494932532e-01,3.083748312685406778e-02
-1.337495549474849166e-01,-1.468128637007022563e+00,1.836881439671519400e+00,-4.708464504411595253e-01,1.346929857242300299e+00,1.363580277537116033e-02,-2.863139489057031639e-01,1.614395789686307037e-01,-1.802087892617987297e-01,1.222002783159981121e-02,-2.848250531000517949e-01,2.988754595111614218e-02
-1.393753076608767183e-01,-1.464774981187240366e+00,1.833131982961813566e+00,-4.705811929192944554e-01,1.341333397999432409e+00,1.422383262673660234e-02,-2.760918600042516768e-01,1.737659368951927075e-01,-1.946276999885476755e-01,1.436968703808771952e-02,-2.746524378269443734e-01,2.889475417017853265e-02
-1.447932293476549837e-01,-1.461177999531214855e+00,1.829096331671977493e+00,-4.702716629596360165e-01,1.335943759729222524e+00,1.479159294217830163e-02,-2.655478615677595022e-01,1.857631482826471725e-01,-2.088206405863823889e-01,1.664843441018387660e-02,-2.641598947404733000e-01,2.786212767555890785e-02
-1.499972221235870984e-01,-1.457344455255934479e+00,1.824779157338358271e+00,-4.699152555428871003e-01,1.330767002209813477e+00,1.533831773375895872e-02,-2.547159380894614689e-01,1.974140428426640614e-01,-2.227726979171451571e-01,1.905794958224626967e-02,-2.533812534996460197e-01,2.679277750523363644e-02
-1.549818668712334424e-01,-1.453281437817508293e+00,1.820185423755291687e+00,-4.695093449763461657e-01,1.325808509589236683e+00,1.586330404238764716e-02,-2.436298699177170957e-01,2.087031757490809269e-01,-2.364695700061980599e-01,2.159862793785632951e-02,-2.423501361347835115e-01,2.568988510309503162e-02
-1.597424169202957822e-01,-1.448996328225971242e+00,1.815320374538110348e+00,-4.690513104253728471e-01,1.321072996764422136e+00,1.636591313788276006e-02,-2.323230182551878908e-01,2.196168363310935234e-01,-2.498975850668938570e-01,2.426960327606975110e-02,-2.310997430752748105e-01,2.455668157500812132e-02
-1.642747876014409580e-01,-1.444496764364264552e+00,1.810189520352615933e+00,-4.685385608453033757e-01,1.316564519866225691e+00,1.684557130538797201e-02,-2.208281283053642463e-01,2.301430395070025448e-01,-2.630437158527176855e-01,2.706878443784199728e-02,-2.196626573124249582e-01,2.339642718881349698e-02
-1.685755420525103521e-01,-1.439790606645691140e+00,1.804798625904001641e+00,-4.679685590478591672e-01,1.312286490471925138e+00,1.730177022543529994e-02,-2.091771519206336860e-01,2.402715011556366687e-01,-2.758955894095971306e-01,2.999290448284230859e-02,-2.080706680401056552e-01,2.221239135175639631e-02
-1.726418736782663055e-01,-1.434885904318039085e+00,1.799153696776232048e+00,-4.673388446659896833e-01,1.308241693144621465e+00,1.773406695945822786e-02,-1.974010906322598569e-01,2.499935988159063260e-01,-2.884414923516931406e-01,3.303758086160429874e-02,-1.963546146429462347e-01,2.100783328087786270e-02
-1.764715856778007463e-01,-1.429790862693054887e+00,1.793260966209933915e+00,-4.666470558133949953e-01,1.304432305886207288e+00,1.814208355667041445e-02,-1.855298594952342617e-01,2.593023192512422526e-01,-3.006703718300585138e-01,3.619738493208374264e-02,-1.845442514554318514e-01,1.978598356057658866e-02
-1.800630680580756759e-01,-1.424513811547989395e+00,1.787126881903029707e+00,-4.658909492687063336e-01,1.300859923086404191e+00,1.852550630188129141e-02,-1.735921717697694322e-01,2.681921945154430720e-01,-3.125718324043291751e-01,3.946591912138419644e-02,-1.726681333053092793e-01,1.855002675758719508e-02
-1.834152725485915236e-01,-1.419063174912437164e+00,1.780758092913760748e+00,-4.650684190485396274e-01,1.297525580553994917e+00,1.888408462697390225e-02,-1.616154440937447867e-01,2.766592282115953871e-01,-3.241361290629130032e-01,4.283590002948090003e-02,-1.607535214884825425e-01,1.730308523780260330e-02
-1.865276858218254674e-01,-1.413447442419525579e+00,1.774161436740513187e+00,-4.641775132675270976e-01,1.294429782226864889e+00,1.921762971139339554e-02,-1.496257214816242020e-01,2.847008136496576025e-01,-3.353541566666229379e-01,4.629924580785843569e-02,-1.488263095051234330e-01,1.604820430246411272e-02
-1.894003014078564917e-01,-1.407675142366450860e+00,1.767343926647095831e+00,-4.632164492162252900e-01,1.291572528173789980e+00,1.952601279907246676e-02,-1.376476212179199299e-01,2.923156455851616542e-01,-3.462174361143488532e-01,4.984716621681678506e-02,-1.369109676206348158e-01,1.478833873398864227e-02
-1.920335906705422646e-01,-1.401754816596119113e+00,1.760312739295939233e+00,-4.621836266188544262e-01,1.288953343522039496e+00,1.980916326075294123e-02,-1.257042944978609134e-01,2.995036271658368943e-01,-3.567180975474204541e-01,5.347025386510106948e-02,-1.250305051009092949e-01,1.352634081478263500e-02
-1.944284731877709282e-01,-1.395694997279817384e+00,1.753075202745199013e+00,-4.610776390616212472e-01,1.286571307969753608e+00,2.006706643166377216e-02,-1.138174045033045478e-01,3.062657736305929301e-01,-3.668488609217590568e-01,5.715857525842166220e-02,-1.132064488081729881e-01,1.226494985641099836e-02
-1.965862868506744465e-01,-1.389504185650895396e+00,1.745638784859068871e+00,-4.598972836085175597e-01,1.284425085569712577e+00,2.029976125500938117e-02,-1.020071194855420860e-01,3.126041142009705620e-01,-3.766030142841436668e-01,6.090176042340966767e-02,-1.014588367283630888e-01,1.100678325196731422e-02
-1.985087579671926117e-01,-1.383190832711778562e+00,1.738011082173833266e+00,-4.586415686446848605e-01,1.282512954500619085e+00,2.050733776174246473e-02,-9.029211935473180350e-02,3.185215934847052122e-01,-3.859743900915313386e-01,6.468909002485673243e-02,-8.980622493022782926e-02,9.754329041851590720e-03
-2.001979716248637187e-01,-1.376763321911507187e+00,1.730199809255407617e+00,-4.573097200075232904e-01,1.280832836572503464e+00,2.068993441668344480e-02,-7.868961424366202606e-02,3.240219735792804201e-01,-3.949573399104788773e-01,6.850957905142757154e-02,-7.826570642535113365e-02,8.509939962733376745e-03
-2.016563425369390927e-01,-1.370229953768607345e+00,1.722212788577414111e+00,-4.559011854826277577e-01,1.279382326243605039e+00,2.084773536025179980e-02,-6.721537351640841096e-02,3.291097379248597576e-01,-4.035467078279897368e-01,7.235205630359009543e-02,-6.685294040199019072e-02,7.275828931485595064e-03
-2.028865865655200551e-01,-1.363598932394512797e+00,1.714057940942288027e+00,-4.544156377553796866e-01,1.278158718956423856e+00,2.098096757394286860e-02,-5.588376372488990107e-02,3.337899978153036074e-01,-4.117378028961282688e-01,7.620523907324039392e-02,-5.558219033891531602e-02,6.054065900457181876e-03
-2.038916930859346888e-01,-1.356878353855995201e+00,1.705743276461568980e+00,-4.528529759196981419e-01,1.277159038630048427e+00,2.108989799627008707e-02,-4.470779407303379638e-02,3.380684023363611512e-01,-4.195263709209862135e-01,8.005780255392058731e-02,-4.446636956267902008e-02,4.846576007663545155e-03
-2.046748983284414070e-01,-1.350076196301058351e+00,1.697276886105448579e+00,-4.512133256532228631e-01,1.276380064173916695e+00,2.117483061424941040e-02,-3.369916802416286772e-02,3.419510523648527922e-01,-4.269085658924420823e-01,8.389844366088472505e-02,-3.351709288815785115e-02,3.655138935288772262e-03
-2.052396598069012035e-01,-1.343200311761401089e+00,1.688666933825871297e+00,-4.494970381732627529e-01,1.275818354914522113e+00,2.123610355368163796e-02,-2.286833977752644742e-02,3.454444191341332626e-01,-4.338809213354166694e-01,8.771593906952146469e-02,-2.274473307297686375e-02,2.481389382224738482e-03
-2.055896319195424649e-01,-1.336258419535693021e+00,1.679921649252031912e+00,-4.477046880904420045e-01,1.275470274850997621e+00,2.127408618953839994e-02,-1.222457444020261241e-02,3.485552677512271380e-01,-4.404403218462249470e-01,9.149919739733503032e-02,-1.215848091693505495e-02,1.326818551083009529e-03
-2.057286427845093080e-01,-1.329258101051352003e+00,1.671049320952022299e+00,-4.458370702773693517e-01,1.275332015677844710e+00,2.128917629572495834e-02,-1.776010827080759524e-03,3.512905859411219467e-01,-4.465839750596833913e-01,9.523730555799220232e-02,-1.766407944214787307e-03,1.927765470258017977e-04
-2.056606723526256952e-01,-1.322206796098048143e+00,1.662058290249644577e+00,-4.438951958681223164e-01,1.275399618533229029e+00,2.128179725141943202e-02,8.470274069094507752e-03,3.536575181946055579e-01,-4.523093842744518867e-01,9.891956940541596355e-02,8.424469284545876846e-03,-9.195244153410199461e-04
-2.053898318217455277e-01,-1.315111800323567781e+00,1.652956945581044224e+00,-4.418802875011527131e-01,1.275668994449226545e+00,2.125239531911131755e-02,1.850819978640588781e-02,3.556633054083491174e-01,-4.576143219455763855e-01,1.025355488617388233e-01,1.840812407400416184e-02,-2.009006100107003229e-03
-2.049203443611694597e-01,-1.307980263881714178e+00,1.643753717371821521e+00,-4.397937739136527635e-01,1.276135943496189196e+00,2.120143700741515189e-02,2.833261702304690210e-02,3.573152300295867612e-01,-4.624968042352073372e-01,1.060750877853941510e-01,2.817945444656411169e-02,-3.074719734140734378e-03
-2.042565271408236516e-01,-1.300819191122384311e+00,1.634457073411635930e+00,-4.376372839897369471e-01,1.276796172627089110e+00,2.112940652974568817e-02,3.793924282638055923e-02,3.586205666525954516e-01,-4.669550667948552114e-01,1.095283388855311513e-01,3.773421857990455486e-02,-4.115840984561958821e-03
-2.034027746481142374e-01,-1.293635441215610360e+00,1.625075514700027313e+00,-4.354126403582315175e-01,1.277645312239385378e+00,2.103680336803267353e-02,4.732459688378404250e-02,3.595865379598661704e-01,-4.709875419356079895e-01,1.128857840271377255e-01,4.706897136696475137e-02,-5.131664522527515371e-03
-2.023635432654722899e-01,-1.286435729603989664e+00,1.615617571734211610e+00,-4.331218526286514381e-01,1.278678931481767700e+00,2.092413994884458756e-02,5.648593936668985793e-02,3.602202758564765350e-01,-4.745928373268926137e-01,1.161382502986987864e-01,5.618100254545788097e-02,-6.121598260913456435e-03
-2.011433370734466430e-01,-1.279226630181351299e+00,1.606091801206951608e+00,-4.307671103462835660e-01,1.279892552341203693e+00,2.079193943759613528e-02,6.542121069585890569e-02,3.605287876113472123e-01,-4.777697163492911070e-01,1.192769222321934941e-01,6.506827676094339985e-02,-7.085157347511486514e-03
-1.997466948376379337e-01,-1.272014578099535775e+00,1.596506783080239966e+00,-4.283507757393636983e-01,1.281281662552205436e+00,2.064073365494412809e-02,7.412897352008090968e-02,3.605189267925801300e-01,-4.805170802130109831e-01,1.222933505746953697e-01,7.372937585187200327e-02,-8.021957988969645459e-03
-1.981781781326434067e-01,-1.264805873109648093e+00,1.586871117998431169e+00,-4.258753763232957512e-01,1.282841727375278573e+00,2.047106111803734946e-02,8.260835713236047706e-02,3.601973687652471057e-01,-4.828339519408031411e-01,1.251794580130430323e-01,8.216344357726557135e-02,-8.931711174060916886e-03
-1.964423605523435146e-01,-1.257606683348925891e+00,1.577193425002607841e+00,-4.233435974188419770e-01,1.284568200295296059e+00,2.028346520798169142e-02,9.085900448709757771e-02,3.595705905078516729e-01,-4.847194623024020377e-01,1.279275422490955272e-01,9.037013294748152958e-02,-9.814216358109383032e-03
-1.945438179531595035e-01,-1.250423049489334026e+00,1.567482339506335087e+00,-4.207582746333319301e-01,1.286456532693177834e+00,2.007849246371297414e-02,9.888102192856795813e-02,3.586448544972087316e-01,-4.861728377767937648e-01,1.305302768139338099e-01,9.834955626560892838e-02,-1.066935516367715706e-02
-1.924871196752007962e-01,-1.243260889169037542e+00,1.557746511491536090e+00,-4.181223863462846246e-01,1.288502182545920416e+00,1.985669100143460514e-02,1.066749316948278903e-01,3.574261964100211575e-01,-4.871933906088754540e-01,1.329807099960680916e-01,1.061022379412079886e-01,-1.149708514601478770e-02
-1.902768206853663879e-01,-1.236126001632933180e+00,1.547994603881980069e+00,-4.154390462334892065e-01,1.290700622210826154e+00,1.961860905787238263e-02,1.142416272215576734e-01,3.559204163918860964e-01,-4.877805110181543391e-01,1.352722622420865495e-01,1.136290700987863111e-01,-1.229743366540124797e-02
-1.879174545863384893e-01,-1.229024072513362098e+00,1.538235291050809916e+00,-4.127114958566011627e-01,1.293047345349871868e+00,1.936479365481855522e-02,1.215823312368281839e-01,3.541330736502035226e-01,-4.879336616089524625e-01,1.373987223689754344e-01,1.209312709702203836e-01,-1.307049190241394918e-02
-1.854135274358932606e-01,-1.221960678686925039e+00,1.528477257417621971e+00,-4.099430973387301891e-01,1.295537873049634969e+00,1.909578938177582466e-02,1.286985566097936795e-01,3.520694841357252525e-01,-4.876523740238614124e-01,1.393542429062852306e-01,1.280103460326087461e-01,-1.381640904642607304e-02
-1.827695123219467421e-01,-1.214941293147933088e+00,1.518729196089855460e+00,-4.071373261403497534e-01,1.298167759191176218e+00,1.881213729296151230e-02,1.355920698934053037e-01,3.497347210876189383e-01,-4.869362478750194345e-01,1.411333348639409735e-01,1.348680518303835285e-01,-1.453538668227142769e-02
-1.799898446401570484e-01,-1.207971289843420282e+00,1.508999807502621193e+00,-4.042977639441725501e-01,1.300932595122850310e+00,1.851437391448496755e-02,1.422648574828030976e-01,3.471336182282735994e-01,-4.857849519806778371e-01,1.427308621982467662e-01,1.415063624023049638e-01,-1.522767339506717402e-02
-1.770789180226346182e-01,-1.201055948418802144e+00,1.499297798010628346e+00,-4.014280916524198828e-01,1.303828013687268417e+00,1.820303035715882534e-02,1.487190942965989360e-01,3.442707754062523939e-01,-4.841982279274736900e-01,1.441420362249673515e-01,1.479274382198469961e-01,-1.589355960865887485e-02
-1.740410808682930910e-01,-1.194200458827170186e+00,1.489631878385522246e+00,-3.985320824951738561e-01,1.306849692651644190e+00,1.787863153013861256e-02,1.549571148773486173e-01,3.411505664981051567e-01,-4.821758959716815340e-01,1.453624102044914768e-01,1.541335975326463270e-01,-1.653337266905143335e-02
-1.708806334275406735e-01,-1.187409925758877938e+00,1.480010762171761085e+00,-3.956135952442402237e-01,1.309993357588574270e+00,1.754169545039676800e-02,1.609813867996232051e-01,3.377771493920045387e-01,-4.797178632848786428e-01,1.463878743002855476e-01,1.601272900090100482e-01,-1.714747218051326100e-02
